filename,sub_id,snapshot,view,Name,Name_ext,snapshot_n,SubfindID,c_axis,b_axis,a_axis,Name_joined,snapshot_joined,subhalo_id,view_joined,stellar_mass,re_kpc,sample_manga,manga_ifu_dsn,distances_selec,n_star_part,n_gas_cell,type,c/a,c/b,b/a,c_a,b_a
TNG50-97-98709-1-127.cube_maps.fits,98709,97,1,97_98709,97_98709_1,97,98709,0.49524406,0.74974155,0.79412305,97_98709,97,98709,1,9.596625,1.8885533,1,37,0.011849371,72424,118716,1,0.6236364251106928,0.6605530399108867,0.9441125654267308,0.6236364251106928,0.9441125654267307
TNG50-96-318672-2-127.cube_maps.fits,318672,96,2,96_318672,96_318672_2,96,318672,0.7661615,1.0776318,1.3942114,96_318672,96,318672,2,10.310536,2.9665525,1,37,0.05183157,377876,20,3,0.5495303653377099,0.7109677906683898,0.7729328565237668,0.5495303653377099,0.7729328565237668
TNG50-96-621405-0-127.cube_maps.fits,621405,96,0,96_621405,96_621405_0,96,621405,1.2985322,3.5547616,3.6141107,96_621405,96,621405,0,10.093697,7.7067976,1,127,0.078506,210066,273497,1,0.3592950819132352,0.3652937513446752,0.9835785052184484,0.3592950819132352,0.9835785052184484
TNG50-97-640509-1-127.cube_maps.fits,640509,97,1,97_640509,97_640509_1,97,640509,0.75893116,2.0959704,2.2325857,97_640509,97,640509,1,9.979934,4.4313517,1,127,0.08998604,160191,212049,1,0.3399337190057251,0.3620905905923099,0.9388084856048304,0.3399337190057251,0.9388084856048303
TNG50-96-229106-0-127.cube_maps.fits,229106,96,0,96_229106,96_229106_0,96,229106,0.4009207,0.47269565,0.90485674,96_229106,96,229106,0,9.980533,1.6308182,0,19,0.95629215,188889,61,3,0.4430764366080756,0.8481582176607718,0.522398330148925,0.44307643660807566,0.522398330148925
TNG50-97-98714-0-127.cube_maps.fits,98714,97,0,97_98714,97_98714_0,97,98714,1.4292729,3.1863272,3.2219827,97_98714,97,98714,0,9.9552555,6.813487,1,127,0.84243476,161280,20587,1,0.4436004265323957,0.448564384724833,0.9889336773906328,0.44360042653239573,0.9889336773906329
TNG50-95-373400-0-127.cube_maps.fits,373400,95,0,95_373400,95_373400_0,95,373400,4.225401,5.8612056,6.150782,95_373400,95,373400,0,11.183476,13.850608,-1,61,0.021467047,3075237,3071574,1,0.6869697218987764,0.7209098756064793,0.952920392886628,0.6869697218987764,0.952920392886628
TNG50-97-262107-0-127.cube_maps.fits,262107,97,0,97_262107,97_262107_0,97,262107,0.8103726,1.6448611,1.7355541,97_262107,97,262107,0,9.089276,3.7622964,1,91,0.009512649,21363,35237,1,0.4669244248854011,0.4926693202240603,0.947744066289838,0.46692442488540115,0.9477440662898379
TNG50-98-342121-0-127.cube_maps.fits,342121,98,0,98_342121,98_342121_0,98,342121,0.22072306,0.23585702,0.25015864,98_342121,98,342121,0,8.950022,0.89825493,1,19,0.015198101,21100,357,-1,0.8823323471857698,0.9358341761462092,0.9428297979234298,0.8823323471857698,0.9428297979234298
TNG50-96-514667-1-127.cube_maps.fits,514667,96,1,96_514667,96_514667_1,96,514667,2.4881234,3.188385,3.2431242,96_514667,96,514667,1,10.568948,6.998925,1,127,0.048469577,641743,1202517,1,0.7671995417258457,0.780371065602178,0.9831214604732066,0.7671995417258457,0.9831214604732066
TNG50-97-600300-1-127.cube_maps.fits,600300,97,1,97_600300,97_600300_1,97,600300,0.43686658,0.8726566,1.0242759,97_600300,97,600300,1,10.181371,2.1797261,1,37,0.15155616,277357,308190,-1,0.4265126027079228,0.5006168291169746,0.8519741604776605,0.4265126027079228,0.8519741604776605
TNG50-95-306454-0-127.cube_maps.fits,306454,95,0,95_306454,95_306454_0,95,306454,1.0154154,2.0723455,2.1317692,95_306454,95,306454,0,9.824668,4.609617,2,61,0.06268113,117052,65487,1,0.4763252044358273,0.4899836441365592,0.9721247028055382,0.4763252044358273,0.9721247028055382
TNG50-92-342235-0-127.cube_maps.fits,342235,92,0,92_342235,92_342235_0,92,342235,4.467019,5.9831605,6.065946,92_342235,92,342235,0,11.290463,13.638113,-1,127,0.1597745,3790000,2446415,1,0.7364092921367911,0.7465985577354978,0.9863524172486864,0.7364092921367911,0.9863524172486864
TNG50-97-633142-0-127.cube_maps.fits,633142,97,0,97_633142,97_633142_0,97,633142,0.9010806,2.4851127,2.7216024,97_633142,97,633142,0,9.326268,5.1929216,1,127,0.029431568,35500,64297,1,0.3310845845814951,0.3625914430359637,0.913106447877912,0.3310845845814951,0.913106447877912
TNG50-97-207100-0-127.cube_maps.fits,207100,97,0,97_207100,97_207100_0,97,207100,1.0387902,1.9248912,2.0209432,97_207100,97,207100,0,9.269783,4.44155,1,127,0.01226373,32691,27095,1,0.5140125660137306,0.5396617741304028,0.9524716973737808,0.5140125660137306,0.9524716973737807
TNG50-96-571418-0-127.cube_maps.fits,571418,96,0,96_571418,96_571418_0,96,571418,1.3542048,4.400258,4.4578085,96_571418,96,571418,0,10.1840315,9.019248,0,127,0.048433643,252684,599401,1,0.3037826322059371,0.3077557725024305,0.9870899568700632,0.3037826322059371,0.9870899568700631
TNG50-96-660193-0-127.cube_maps.fits,660193,96,0,96_660193,96_660193_0,96,660193,0.6088163,1.2424198,1.2645626,96_660193,96,660193,0,9.701442,2.7887757,-1,37,0.04470281,85358,143715,1,0.4814441768244608,0.4900246277465958,0.9824897557463742,0.48144417682446083,0.9824897557463742
TNG50-93-401189-1-127.cube_maps.fits,401189,93,1,93_401189,93_401189_1,93,401189,1.8998387,2.2966125,2.4045093,93_401189,93,401189,1,11.013369,5.9814134,1,37,0.3328462,2377453,2065556,1,0.7901149311420838,0.8272351996690778,0.9551273101750948,0.7901149311420838,0.9551273101750949
TNG50-95-436294-0-127.cube_maps.fits,436294,95,0,95_436294,95_436294_0,95,436294,2.8414974,7.919389,8.0383835,95_436294,95,436294,0,10.820218,16.113573,1,127,0.047544833,1102994,2406389,1,0.3534911465719444,0.3588026045948747,0.9851967127470342,0.35349114657194447,0.9851967127470342
TNG50-96-622935-0-127.cube_maps.fits,622935,96,0,96_622935,96_622935_0,96,622935,0.91338044,2.328446,2.4978356,96_622935,96,622935,0,10.096612,4.7556014,0,127,0.05768027,216219,208893,1,0.3656687573833922,0.3922703983686973,0.9321854488742172,0.3656687573833922,0.9321854488742173
TNG50-96-586512-1-127.cube_maps.fits,586512,96,1,96_586512,96_586512_1,96,586512,0.5083844,1.0820484,1.3778802,96_586512,96,586512,1,10.200455,2.736349,0,19,0.05976544,280865,330576,3,0.3689612493161596,0.4698351755799463,0.7852993315384021,0.36896124931615965,0.7852993315384021
TNG50-95-385809-1-127.cube_maps.fits,385809,95,1,95_385809,95_385809_1,95,385809,0.5569585,1.2202972,1.4501404,95_385809,95,385809,1,10.323093,3.0023496,2,37,0.049510483,374806,323287,3,0.3840721215683668,0.4564121756568809,0.8415027951776256,0.3840721215683668,0.8415027951776256
TNG50-93-299399-1-127.cube_maps.fits,299399,93,1,93_299399,93_299399_1,93,299399,1.502661,3.7273748,3.9723604,93_299399,93,299399,1,11.068813,7.8282213,1,61,0.03987784,2194692,236337,1,0.3782791208974895,0.4031419110307876,0.9383274488387308,0.37827912089748955,0.9383274488387309
TNG50-97-657717-1-127.cube_maps.fits,657717,97,1,97_657717,97_657717_1,97,657717,0.6417915,1.0784181,1.0957916,97_657717,97,657717,1,9.68509,2.4428117,1,37,0.09096427,85043,142503,1,0.5856875522681502,0.5951230788874927,0.98414525170662,0.5856875522681502,0.98414525170662
TNG50-94-502789-0-127.cube_maps.fits,502789,94,0,94_502789,94_502789_0,94,502789,0.87543684,1.1760786,1.4921485,94_502789,94,502789,0,10.223225,3.3630366,2,37,0.5506693,313179,1034329,3,0.5866955199164158,0.7443693304172017,0.7881779863063227,0.5866955199164158,0.7881779863063227
TNG50-96-722749-0-127.cube_maps.fits,722749,96,0,96_722749,96_722749_0,96,722749,0.5107839,0.97951865,0.99974906,96_722749,96,722749,0,9.471665,2.218879,2,37,0.043340053,52024,67286,1,0.5109121082844529,0.5214641906001483,0.9797645121066682,0.5109121082844529,0.9797645121066682
TNG50-95-704253-0-127.cube_maps.fits,704253,95,0,95_704253,95_704253_0,95,704253,0.9684009,2.0291686,2.0462213,95_704253,95,704253,0,9.693796,4.1243067,2,61,0.12894274,86677,24034,1,0.4732630336708938,0.4772402352372296,0.991666248416044,0.4732630336708938,0.9916662484160439
TNG50-95-545109-0-127.cube_maps.fits,545109,95,0,95_545109,95_545109_0,95,545109,0.78711545,2.7155943,2.8294287,95_545109,95,545109,0,9.775466,5.315665,2,127,0.023708787,97794,119055,1,0.2781888265995181,0.2898501628170306,0.9597677085837152,0.27818882659951816,0.9597677085837152
TNG50-88-454564-0-127.cube_maps.fits,454564,88,0,88_454564,88_454564_0,88,454564,1.6160439,5.36086,5.540009,88_454564,88,454564,0,10.934222,10.373781,2,91,0.42549822,1443013,1040409,1,0.2917042012025612,0.3014523602556306,0.9676626879126008,0.2917042012025612,0.9676626879126008
TNG50-97-432632-0-127.cube_maps.fits,432632,97,0,97_432632,97_432632_0,97,432632,1.0157495,2.598967,2.64967,97_432632,97,432632,0,9.660449,5.4047885,1,127,0.120113835,76656,143912,1,0.3833494359674979,0.3908281636511737,0.9808644095302436,0.3833494359674979,0.9808644095302435
TNG50-97-652751-1-127.cube_maps.fits,652751,97,1,97_652751,97_652751_1,97,652751,0.49224693,0.64743185,1.1815267,97_652751,97,652751,1,9.838635,2.242951,1,127,0.12055726,121778,139136,3,0.4166193874416888,0.7603069419584471,0.5479620985289626,0.4166193874416888,0.5479620985289626
TNG50-94-390876-0-127.cube_maps.fits,390876,94,0,94_390876,94_390876_0,94,390876,0.97841567,2.3838847,2.7492545,94_390876,94,390876,0,10.866374,4.986299,1,37,0.12874058,1334520,7639,-1,0.3558839932789052,0.4104291075822585,0.8671022271674012,0.3558839932789052,0.8671022271674012
TNG50-95-503023-1-127.cube_maps.fits,503023,95,1,95_503023,95_503023_1,95,503023,0.98352695,1.1850239,1.3586816,95_503023,95,503023,1,10.416671,3.2559264,2,37,0.76783764,536747,732247,-1,0.7238833218908683,0.8299638091687433,0.8721866109028047,0.7238833218908683,0.8721866109028047
TNG50-94-583550-0-127.cube_maps.fits,583550,94,0,94_583550,94_583550_0,94,583550,0.94517106,2.5618021,2.5895398,94_583550,94,583550,0,10.268488,5.6469274,2,91,0.09525165,316198,431516,1,0.3649957648845559,0.3689477262900206,0.9892885600754237,0.36499576488455593,0.9892885600754235
TNG50-95-306457-0-127.cube_maps.fits,306457,95,0,95_306457,95_306457_0,95,306457,1.0895926,2.0469668,2.0688112,95_306457,95,306457,0,9.524612,4.502497,2,61,0.042100675,58168,8179,1,0.526675706318682,0.5322961759809686,0.989441085779118,0.526675706318682,0.9894410857791179
TNG50-97-566550-0-127.cube_maps.fits,566550,97,0,97_566550,97_566550_0,97,566550,0.39761025,0.6421514,0.8809555,97_566550,97,566550,0,9.186796,1.7253538,0,19,0.22473823,25830,5063,3,0.4513397668781226,0.6191845879336243,0.7289260354240368,0.45133976687812266,0.7289260354240368
TNG50-96-701973-0-127.cube_maps.fits,701973,96,0,96_701973,96_701973_0,96,701973,0.43543464,0.5342432,0.5472987,96_701973,96,701973,0,9.2399025,1.3685695,2,19,0.04841541,30954,87471,1,0.7956069327407501,0.8150494755946355,0.976145567310867,0.7956069327407501,0.976145567310867
TNG50-96-638707-0-127.cube_maps.fits,638707,96,0,96_638707,96_638707_0,96,638707,1.0814625,1.9725895,2.0698903,96_638707,96,638707,0,9.097651,4.341665,2,127,0.03136861,20405,42906,1,0.5224733407369463,0.5482450859644138,0.9529922914272316,0.5224733407369463,0.9529922914272317
TNG50-95-373405-0-127.cube_maps.fits,373405,95,0,95_373405,95_373405_0,95,373405,0.5876309,0.79515356,1.1428381,95_373405,95,373405,0,9.64059,2.3789275,2,37,0.8564128,81463,815,3,0.5141856051176452,0.7390156185680662,0.6957709582835924,0.5141856051176452,0.6957709582835924
TNG50-93-507972-0-127.cube_maps.fits,507972,93,0,93_507972,93_507972_0,93,507972,1.360537,3.3314695,3.7874162,93_507972,93,507972,0,10.690589,7.0243297,2,37,0.023865659,860968,911297,-1,0.3592256377844083,0.4083894509615052,0.8796153694436856,0.3592256377844083,0.8796153694436856
TNG50-94-431306-0-127.cube_maps.fits,431306,94,0,94_431306,94_431306_0,94,431306,0.66012055,0.9508526,1.2181532,94_431306,94,431306,0,10.543614,2.5134954,2,19,0.04362503,672825,69561,3,0.5419027344015516,0.6942406741065861,0.7805689793369176,0.5419027344015516,0.7805689793369176
TNG50-95-552467-1-127.cube_maps.fits,552467,95,1,95_552467,95_552467_1,95,552467,0.39557663,0.6103174,0.67039794,95_552467,95,552467,1,9.943178,1.5368408,2,61,0.022126526,171182,522238,1,0.5900624187478858,0.6481490286857298,0.9103807807046664,0.5900624187478858,0.9103807807046663
TNG50-92-539682-0-127.cube_maps.fits,539682,92,0,92_539682,92_539682_0,92,539682,0.7968339,2.4484608,2.8917317,92_539682,92,539682,0,10.605389,5.2786984,2,61,0.7620754,708039,378891,3,0.2755559583899156,0.325442784299426,0.8467109171988536,0.27555595838991565,0.8467109171988536
TNG50-96-602422-0-127.cube_maps.fits,602422,96,0,96_602422,96_602422_0,96,602422,0.99593407,1.9217999,2.215471,96_602422,96,602422,0,10.053997,4.854424,0,61,0.037787173,206102,440233,-1,0.4495360444799323,0.5182298479670022,0.8674452971851132,0.4495360444799323,0.8674452971851132
TNG50-96-637357-0-127.cube_maps.fits,637357,96,0,96_637357,96_637357_0,96,637357,1.2863115,3.982243,4.0440364,96_637357,96,637357,0,9.995307,7.37006,1,37,0.72066474,163267,232238,1,0.3180761429348163,0.3230118051560389,0.9847198704739648,0.3180761429348163,0.9847198704739649
TNG50-95-570665-1-127.cube_maps.fits,570665,95,1,95_570665,95_570665_1,95,570665,0.87341183,2.1028051,2.1449225,95_570665,95,570665,1,10.265125,4.464154,2,91,0.08551168,315611,497554,1,0.4071997146750057,0.4153555790786317,0.9803641390306644,0.40719971467500576,0.9803641390306643
TNG50-96-671906-0-127.cube_maps.fits,671906,96,0,96_671906,96_671906_0,96,671906,0.70480204,1.5048585,1.5561764,96_671906,96,671906,0,9.398602,3.2084048,2,91,0.050607756,43346,150495,1,0.4529062643540925,0.4683510376556998,0.96702308298725,0.45290626435409254,0.96702308298725
TNG50-94-570200-0-127.cube_maps.fits,570200,94,0,94_570200,94_570200_0,94,570200,1.0352787,2.8187988,2.9045203,94_570200,94,570200,0,10.173005,5.9219484,2,127,0.6321279,247157,459686,1,0.3564370681106963,0.3672765505647299,0.970486864905024,0.3564370681106963,0.9704868649050241
TNG50-93-252694-1-127.cube_maps.fits,252694,93,1,93_252694,93_252694_1,93,252694,2.455958,2.6697447,2.783451,93_252694,93,252694,1,10.861188,7.0394406,2,61,0.83326256,1455708,626029,-1,0.8823428183215727,0.9199224180499356,0.9591491641131816,0.8823428183215727,0.9591491641131817
TNG50-95-276107-0-127.cube_maps.fits,276107,95,0,95_276107,95_276107_0,95,276107,0.8333212,1.5531408,1.6779923,95_276107,95,276107,0,9.676779,3.5640233,2,61,0.6908943,85344,1413,1,0.4966180118943334,0.5365393787865208,0.9255947122045792,0.49661801189433347,0.9255947122045792
TNG50-94-576048-1-127.cube_maps.fits,576048,94,1,94_576048,94_576048_1,94,576048,0.5374905,0.66464937,1.221037,94_576048,94,576048,1,10.323369,2.3319802,2,127,0.3217353,401108,109827,3,0.4401918205590822,0.8086827796135577,0.5443318834728187,0.4401918205590822,0.5443318834728187
TNG50-89-378269-0-127.cube_maps.fits,378269,89,0,89_378269,89_378269_0,89,378269,2.2080495,3.4886467,3.6547508,89_378269,89,378269,0,10.813224,8.004702,2,61,0.81733847,1137623,536072,1,0.604158702147353,0.6329243657719769,0.954551183079295,0.604158702147353,0.954551183079295
TNG50-94-558014-0-127.cube_maps.fits,558014,94,0,94_558014,94_558014_0,94,558014,2.09959,4.9063253,5.018919,94_558014,94,558014,0,10.569755,9.252583,0,91,0.10026332,634767,497817,1,0.4183351036348663,0.4279353429745068,0.9775661452197176,0.41833510363486637,0.9775661452197175
TNG50-96-521819-0-127.cube_maps.fits,521819,96,0,96_521819,96_521819_0,96,521819,1.0360698,2.3221688,2.428154,96_521819,96,521819,0,10.79251,4.6754055,1,61,0.15917438,1127815,416066,1,0.4266903170062524,0.4461647232535378,0.956351532892889,0.42669031700625243,0.956351532892889
TNG50-97-641528-0-127.cube_maps.fits,641528,97,0,97_641528,97_641528_0,97,641528,1.1324008,3.2769668,3.3133035,97_641528,97,641528,0,9.812822,6.1922503,1,19,0.045613695,107572,244040,1,0.3417739425319775,0.3455637084879835,0.98903309038849,0.34177394253197757,0.9890330903884899
TNG50-96-407363-1-127.cube_maps.fits,407363,96,1,96_407363,96_407363_1,96,407363,0.5471176,0.7808391,1.1662449,96_407363,96,407363,1,10.444149,2.1851563,1,37,0.69193166,555059,280160,3,0.4691275391643728,0.7006790515485201,0.6695327027796649,0.4691275391643728,0.6695327027796649
TNG50-97-795163-0-127.cube_maps.fits,795163,97,0,97_795163,97_795163_0,97,795163,0.9302415,0.96975785,1.1129298,97_795163,97,795163,0,9.6735115,2.5999794,0,61,0.029660316,84963,657,-1,0.8358492152874332,0.9592513223790868,0.8713558123791815,0.8358492152874332,0.8713558123791815
TNG50-95-634746-0-127.cube_maps.fits,634746,95,0,95_634746,95_634746_0,95,634746,0.51931095,0.83843285,0.9240362,95_634746,95,634746,0,9.702965,2.0533261,2,19,0.045808814,87795,204277,1,0.5620028198029472,0.6193828760406991,0.9073593112477628,0.5620028198029472,0.9073593112477628
TNG50-97-55-2-127.cube_maps.fits,55,97,2,97_55,97_55_2,97,55,0.48946607,0.62648803,0.9083395,97_55,97,55,2,10.021606,1.792613,0,19,0.009114734,208598,0,3,0.5388580701378725,0.7812855897661763,0.6897069102466644,0.5388580701378725,0.6897069102466644
TNG50-97-509468-0-127.cube_maps.fits,509468,97,0,97_509468,97_509468_0,97,509468,1.2050253,2.0684226,2.1177204,97_509468,97,509468,0,10.533704,4.7376776,1,127,0.045497224,640611,1134625,1,0.5690200179400453,0.5825817702823398,0.9767212895526718,0.5690200179400453,0.9767212895526718
TNG50-95-534739-1-127.cube_maps.fits,534739,95,1,95_534739,95_534739_1,95,534739,0.97393644,3.6987853,3.8963523,95_534739,95,534739,1,10.719444,7.183756,1,91,0.03839111,882562,643036,1,0.2499610828312419,0.2633125096501276,0.94929436950555,0.2499610828312419,0.94929436950555
TNG50-95-469207-0-127.cube_maps.fits,469207,95,0,95_469207,95_469207_0,95,469207,2.1176229,3.4812527,3.508909,95_469207,95,469207,0,10.908874,7.8963466,1,61,0.52817744,1567092,563081,1,0.6034989508134865,0.6082933594564968,0.9921182624000794,0.6034989508134865,0.9921182624000794
TNG50-96-640661-0-127.cube_maps.fits,640661,96,0,96_640661,96_640661_0,96,640661,0.98157454,2.359138,2.4059846,96_640661,96,640661,0,9.078393,4.774797,2,127,0.023392906,20064,46277,1,0.4079720792892855,0.4160733878221621,0.9805291355563956,0.4079720792892855,0.9805291355563955
TNG50-95-626216-0-127.cube_maps.fits,626216,95,0,95_626216,95_626216_0,95,626216,0.5110568,0.57094485,0.9941999,95_626216,95,626216,0,10.125521,2.0960197,2,37,0.21558595,275792,52887,-1,0.5140382733894864,0.8951071193653818,0.574275706525418,0.5140382733894864,0.574275706525418
TNG50-96-528258-0-127.cube_maps.fits,528258,96,0,96_528258,96_528258_0,96,528258,0.89354074,2.2273545,2.5021431,96_528258,96,528258,0,10.581004,4.8449903,1,61,0.03338523,696569,1021514,-1,0.3571101668805433,0.4011668281811449,0.8901787032084616,0.3571101668805433,0.8901787032084616
TNG50-94-582454-0-127.cube_maps.fits,582454,94,0,94_582454,94_582454_0,94,582454,1.1289911,3.4949994,3.712436,94_582454,94,582454,0,10.300408,7.651546,2,127,0.067515925,331842,384569,1,0.3041105893812041,0.323030413109656,0.9414302091672424,0.3041105893812041,0.9414302091672423
TNG50-96-407363-2-127.cube_maps.fits,407363,96,2,96_407363,96_407363_2,96,407363,0.5471176,0.7808391,1.1662449,96_407363,96,407363,2,10.444149,2.1851563,0,37,0.4669294,555059,280160,3,0.4691275391643728,0.7006790515485201,0.6695327027796649,0.4691275391643728,0.6695327027796649
TNG50-96-557827-1-127.cube_maps.fits,557827,96,1,96_557827,96_557827_1,96,557827,1.0212656,2.6270137,2.7412236,96_557827,96,557827,1,10.28508,5.614309,1,61,0.07384627,328597,589496,1,0.3725582984182684,0.3887553384285738,0.9583361605379436,0.3725582984182684,0.9583361605379437
TNG50-95-527591-1-127.cube_maps.fits,527591,95,1,95_527591,95_527591_1,95,527591,1.4303035,3.6943572,3.7761955,95_527591,95,527591,1,10.702028,7.0129113,1,61,0.3955032,883067,489201,1,0.3787683926851774,0.3871589623223223,0.9783278434604352,0.3787683926851774,0.9783278434604352
TNG50-96-67-0-127.cube_maps.fits,67,96,0,96_67,96_67_0,96,67,0.94726187,1.5863985,1.6031411,96_67,96,67,0,9.461972,3.6764703,0,19,0.8062041,54358,0,1,0.590878663144498,0.597114703524997,0.9895563777885802,0.590878663144498,0.9895563777885802
TNG50-97-602232-1-127.cube_maps.fits,602232,97,1,97_602232,97_602232_1,97,602232,0.27381444,0.3414368,0.6390118,97_602232,97,602232,1,10.201217,1.1177207,1,19,0.88506186,326704,79083,3,0.4284966881675737,0.8019476518055465,0.5343200235113029,0.42849668816757375,0.5343200235113029
